,Unnamed: 0,open_time,open,high,low,close,volume,close_time,count,long,rsi_value,rsi_over_80,rsi_under_20,stochRsi_value,stoch_K_value,stoch_D_value,stoch_K_cross_D_bullish,stoch_K_cross_D_bearish,stochRsi_over_80,stochRsi_under_20,pSar_value,price_over_pSar,sma_value_9,price_over_sma,ichimoku_span_A,ichimoku_span_B,ichimoku_tenkan_sen,ichimoku_kijun_sen,tenkan_over_kijun,spanaA_over_spanB,ichimoku_price_in_cloud_color
3949,3949,1647262800000,38845.12,38970.0,38612.01,38873.9,2469.71724,1647266399999,59152,-1,53.72398421847029,0,0,0.7600402221776913,0.7736388580539767,0.8445919214664331,0,1,0,0,38218.120437571095,1,38906.08666666667,0,38651.3,38520.854999999996,38875.11,38427.490000000005,1,0,1
3950,3950,1647266400000,38873.91,39174.79,38745.0,39131.54,2944.78131,1647269999999,64251,-1,59.58013375401693,0,0,0.917645102280684,0.8110714822059316,0.8080112157086017,0,0,1,0,38304.669202565405,1,38979.81,1,38653.48,38520.854999999996,38879.47,38427.490000000005,1,0,1
3951,3951,1647270000000,39131.53,39160.78,38823.36,38964.25,1906.54258,1647273599999,46798,-1,54.736466204571336,0,0,0.7356897746566201,0.8044583663716658,0.7963895688771911,0,0,0,0,38384.29406636017,1,39013.76888888889,0,38691.74250000001,38520.854999999996,38955.995,38427.490000000005,1,0,1
3952,3952,1647273600000,38964.26,39055.0,38812.07,38836.65,1531.68785,1647277199999,44092,-1,51.31004591377988,0,0,0.5533715630957308,0.7355688133443455,0.7836995539739807,0,1,0,0,38457.548941051355,1,38986.850000000006,0,38691.74250000001,38520.854999999996,38955.995,38427.490000000005,1,0,1
3953,3953,1647277200000,38836.66,38848.01,38552.23,38736.43,1893.21383,1647280799999,47395,-1,48.729880038676434,0,0,0.0849120152785887,0.4579911176769805,0.666006099130997,0,1,0,1,38524.94342576725,1,38949.00888888889,0,38676.7975,38520.854999999996,38926.105,38427.490000000005,1,0,1
3954,3954,1647280800000,38736.42,38787.39,38415.4,38675.0,1724.0122,1647284399999,45792,1,47.164320439553954,0,0,0.0,0.21276119279144046,0.4687737079375885,0,1,0,1,39299.98,0,38895.67555555556,0,38612.96000000001,38520.854999999996,38798.43,38427.490000000005,1,0,1
3955,3955,1647284400000,38675.0,38864.84,38615.0,38813.0,1508.83502,1647287999999,41582,1,50.97477765450221,0,0,0.2608453569982979,0.1152524574256295,0.26200158929801654,0,1,0,0,39282.288400000005,0,38863.724444444444,0,38611.2925,38520.854999999996,38795.095,38427.490000000005,1,0,1
3956,3956,1647288000000,38814.18,38940.0,38702.0,38723.35,1015.60887,1647291599999,30537,1,48.526371290402956,0,0,0.09323937270461327,0.11802824323430434,0.1486806311504578,0,1,0,1,39264.95063200001,0,38844.358888888884,0,38611.2925,38520.854999999996,38795.095,38427.490000000005,1,0,1
3957,3957,1647291600000,38723.35,38787.21,38606.41,38729.97,698.12721,1647295199999,24023,1,48.72223304589461,0,0,0.10664711530650155,0.15357728166980486,0.12895266077657927,0,0,0,1,39247.95961936001,0,38831.56555555556,0,38611.2925,38432.5,38795.095,38427.490000000005,1,0,1
3958,3958,1647295200000,38729.97,39947.12,38677.68,39326.12,4794.81203,1647298799999,104187,-1,62.54411459986091,0,0,1.0,0.3999621626703722,0.22385589585816015,1,0,1,0,38415.4,1,38881.81222222222,1,38966.16,38751.06,39181.26,38751.06,1,0,1
3959,3959,1647298800000,39326.12,39784.25,39326.11,39671.37,2191.13079,1647302399999,47474,-1,67.93470278216284,0,0,1.0,0.7022157051021679,0.41858504981411465,1,0,1,0,38446.034400000004,1,38941.793333333335,1,38966.16,38751.06,39181.26,38751.06,1,0,1
3960,3960,1647302400000,39671.37,39804.68,39384.38,39571.99,2045.49469,1647305999999,48723,-1,65.03333936519715,0,0,0.8603124695006811,0.953437489833561,0.6852051192020334,1,0,1,0,38476.056112000006,1,39009.32,1,38966.16,38751.06,39181.26,38751.06,1,0,1
3961,3961,1647306000000,39571.99,39600.0,38774.65,38825.81,2970.63427,1647309599999,61216,1,48.33990942617557,0,0,0.05659929447759786,0.6389705879927602,0.7648745943094961,0,0,0,1,38505.47738976,1,39008.11555555555,0,38966.16,38751.06,39181.26,38751.06,1,0,0
3962,3962,1647309600000,38826.87,39118.91,38801.0,38984.01,1194.0348,1647313199999,31445,1,51.1999820668449,0,0,0.1942988607875595,0.3704035415886134,0.654270539804978,0,1,0,1,38534.310241964806,1,39035.624444444446,0,39038.00750000001,38751.06,39181.26,38894.755000000005,1,0,0
3963,3963,1647313200000,38984.01,39034.78,38636.7,38768.41,1281.07577,1647316799999,31338,1,47.35237570795336,0,0,0.009054010913107806,0.08665072205942231,0.36534161721359837,0,1,0,1,38562.56643712551,1,39046.003333333334,0,39119.0125,38751.06,39276.765,38961.26,1,0,0
3964,3964,1647316800000,38768.41,38865.18,38704.28,38786.01,631.54095,1647320399999,21842,1,47.697907872680986,0,0,0.02568982237907181,0.07634756469324695,0.17780060944709397,0,1,0,1,38590.257508383,1,39043.00444444445,0,39119.0125,38751.06,39276.765,38961.26,1,0,0
3965,3965,1647320400000,38786.01,38835.0,38689.6,38755.98,769.55125,1647323999999,26419,1,47.12953905615422,0,0,0.0,0.011581277764060463,0.058193188172242984,0,1,0,1,38617.39475821534,1,39046.630000000005,0,39156.735,38751.06,39276.765,39036.705,1,0,0
3966,3966,1647324000000,38755.99,38990.61,38723.49,38761.04,1110.31613,1647327599999,27636,1,47.24361283458017,0,0,0.005482955093659899,0.010390925824244494,0.03277325609385038,0,1,0,1,38643.98926305104,1,39050.08222222222,0,39236.58500000001,38751.06,39291.91,39181.26,1,0,0
3967,3967,1647327600000,38761.03,38768.0,38098.33,38439.5,3473.18543,1647331199999,61038,1,41.165420237810146,0,0,0.0,0.001827651697887225,0.007933285095397135,0,1,0,1,39947.12,0,38951.56888888889,0,38987.115000000005,38751.06,38951.505000000005,39022.725000000006,0,0,-1
3968,3968,1647331200000,38439.5,38477.0,38254.35,38362.15,1614.88804,1647334799999,36762,1,39.837614106042416,0,0,0.0,0.001827651697887225,0.004682076406672723,0,1,0,1,39910.1442,0,38806.100000000006,0,38987.115000000005,38751.06,38951.505000000005,39022.725000000006,0,0,-1
3969,3969,1647334800000,38362.14,38690.0,38300.01,38581.61,1667.94993,1647338399999,38372,1,45.235016733241565,0,0,0.1920982878125154,0.06403276260417239,0.02256268866664869,1,0,0,1,39873.907916000004,0,38696.05777777778,0,38935.94500000001,38751.06,38849.165,39022.725000000006,0,0,-1
3970,3970,1647338400000,38579.98,38730.88,38555.83,38663.58,1256.76846,1647341999999,34637,1,47.14245714401485,0,0,0.2599857630153967,0.15069468360930463,0.07218503263712116,1,0,0,0,39838.39635768,0,38678.032222222224,0,38815.6725,38751.06,38608.62,39022.725000000006,0,0,-1
3971,3971,1647342000000,38663.58,38786.74,38600.0,38645.01,1376.92691,1647345599999,26943,1,46.745240833107765,0,0,0.24584848653505179,0.23264417912098856,0.14912387511148828,1,0,0,0,39803.595030526405,0,38640.36555555556,1,38794.64,38751.06,38566.555,39022.725000000006,0,0,-1
3972,3972,1647345600000,38645.01,38940.0,38580.5,38857.07,1782.52553,1647349199999,43957,1,51.74541341778541,0,0,0.4238090091470355,0.3098810862324953,0.23107331632092923,1,0,0,0,39769.48972991588,0,38650.21666666667,1,38783.5975,38751.06,38544.47,39022.725000000006,0,0,1
3973,3973,1647349200000,38857.06,38936.14,38465.7,38717.01,2021.65973,1647352799999,49573,1,48.50603004067303,0,0,0.34404312023052375,0.3379002053042042,0.29347515688589576,1,0,0,0,39736.06653531756,0,38642.55000000001,1,38783.5975,38751.06,38544.47,39022.725000000006,0,0,-1
3974,3974,1647352800000,38717.01,39188.13,38660.0,39033.47,3520.74998,1647356399999,68743,1,55.313098466568825,0,0,1.0,0.5892840431258537,0.41235511155418414,1,0,1,0,39703.31180461121,0,38673.38222222222,1,38832.9775,38751.06,38643.229999999996,39022.725000000006,0,0,1
3975,3975,1647356400000,39033.47,39270.24,38928.19,39017.11,2854.5877,1647359999999,57245,1,54.9089914726708,0,0,0.9738872797462296,0.7726434666589185,0.5666092383629918,1,0,1,0,39671.212168518985,0,38701.834444444445,1,38853.505000000005,38751.06,38684.285,39022.725000000006,0,0,1
3976,3976,1647360000000,39017.11,39400.0,38926.15,39171.0,2895.92259,1647363599999,56526,1,58.01614343014928,0,0,1.0,0.9912957599154105,0.7844077565667273,1,0,1,0,39639.75452514861,0,38783.112222222226,1,38924.950000000004,38751.06,38827.175,39022.725000000006,0,0,1
3977,3977,1647363600000,39171.01,39359.57,39083.84,39296.21,1687.33305,1647367199999,39491,1,60.40674422184968,0,0,1.0,0.9912957599154105,0.9184116621632463,1,0,1,0,39608.926034645636,0,38886.89666666667,1,38936.365000000005,38751.06,38850.005000000005,39022.725000000006,0,0,1
3978,3978,1647367200000,39296.2,39526.99,39182.99,39404.9,1646.57186,1647370799999,44056,1,62.407793586610474,0,0,1.0,1.0000000000000007,0.9941971732769402,1,0,1,0,39578.71411395272,0,38978.37333333333,1,39009.535,38751.06,38996.345,39022.725000000006,0,0,1
3979,3979,1647370800000,39404.9,39805.43,39395.0,39735.71,3203.81496,1647374399999,76487,1,67.750204364245,0,0,1.0,1.0000000000000007,0.9970985866384702,1,0,1,0,38098.33,1,39097.49888888889,1,39079.145000000004,38751.06,39135.565,39022.725000000006,1,0,1
3980,3980,1647374400000,39735.71,39863.42,39377.71,39432.05,2545.57857,1647377999999,63139,1,59.40467773636716,0,0,0.701012104191034,0.9003373680636786,0.9667791226878929,0,1,0,0,38132.472,1,39184.94777777777,1,39093.6425,38751.06,39164.56,39022.725000000006,1,0,1
3981,3981,1647378000000,39432.05,39655.63,39280.92,39653.0,1402.28713,1647381599999,44771,1,62.97816456120257,0,0,0.8290362965636956,0.8433494669182439,0.9145622783273074,0,1,1,0,38201.70992,1,39273.38444444444,1,39093.6425,38751.06,39164.56,39022.725000000006,1,0,1
3982,3982,1647381600000,39652.99,39887.61,39400.08,39467.01,1569.36994,1647385199999,38835,1,58.323979851904525,0,0,0.5813392867594604,0.703795895838064,0.8158275769399953,0,1,0,0,38268.1783232,1,39356.717777777776,1,39148.265,38751.06,39273.805,39022.725000000006,1,0,1
3983,3983,1647385200000,39467.01,39547.99,39232.61,39280.33,1492.78159,1647388799999,31323,1,54.0096084770034,0,0,0.3458405263654524,0.5854053698962034,0.7108502442175034,0,1,0,0,38365.344223808,1,39384.14666666667,0,39214.802500000005,38751.06,39406.880000000005,39022.725000000006,1,0,1
3984,3984,1647388800000,39280.33,39430.0,39119.62,39169.82,1562.69204,1647392399999,36174,1,51.57730644524416,0,0,0.23004398960147987,0.38574126757546484,0.5583141777699104,0,1,0,0,38456.68017037952,1,39401.11444444445,0,39199.925,38751.06,39406.880000000005,38992.97,1,0,0
3985,3985,1647392400000,39169.82,39625.0,39088.0,39512.48,1830.82031,1647395999999,41170,1,57.90725571631878,0,0,0.4885232027923535,0.3548025729197625,0.4419830701304766,0,1,0,0,38542.53596015675,1,39439.05666666667,1,39239.3475,38751.06,39485.725,38992.97,1,0,1
3986,3986,1647396000000,39512.49,41718.0,39473.01,40866.06,13283.65709,1647399599999,301102,-1,72.94992618815576,0,0,1.0,0.572855730797945,0.4377998570977238,0,0,1,0,38623.240402547344,1,39613.484444444446,1,40155.582500000004,39636.5,40403.0,39908.165,1,0,1
3987,3987,1647399600000,40866.06,40939.77,38828.48,39160.0,8072.39033,1647403199999,181436,1,49.1219057601115,0,0,0.0,0.4961744009307851,0.47461090154949725,0,0,0,1,41718.0,0,39586.27333333333,0,40090.7025,39636.5,40273.240000000005,39908.165,1,0,-1
3988,3988,1647403200000,39160.0,39214.94,38911.0,39113.85,1881.80812,1647406799999,44586,1,48.65889885110274,0,0,0.0,0.3333333333333339,0.46745448835402104,0,1,0,1,41718.0,0,39517.17777777778,0,40090.7025,39780.195,40273.240000000005,39908.165,1,0,-1
3989,3989,1647406800000,39113.84,39494.08,38976.87,39321.24,1706.9981,1647410399999,43679,1,50.89868313726581,0,0,0.09220623957499537,0.030735413191665714,0.2867477158185946,0,1,0,1,41660.2096,0,39504.86555555556,0,40090.7025,39846.7,40273.240000000005,39908.165,1,0,-1
3990,3990,1647410400000,39321.24,39599.26,39257.89,39588.15,1520.11513,1647413999999,41070,1,53.69830648879529,0,0,0.20745963387087968,0.09988862448195894,0.15465245700231922,0,1,0,0,41603.575008,0,39497.66,1,40090.7025,39846.7,40273.240000000005,39908.165,1,0,-1
3991,3991,1647414000000,39588.15,39676.65,39354.15,39581.0,2189.44641,1647417599999,47056,1,53.61012464720165,0,0,0.2038294110577372,0.16783176150120468,0.09948526639160948,0,0,0,0,41548.07310784,0,39510.32555555555,1,40090.7025,39908.165,40273.240000000005,39908.165,1,0,-1
3992,3992,1647417600000,39581.01,40483.78,39563.63,40309.99,4184.64616,1647421199999,101055,1,60.69685752663283,0,0,0.49557223366867015,0.3022870928657629,0.19000249294964186,0,0,0,0,41493.6812456832,0,39624.73222222222,1,40090.7025,39908.165,40273.240000000005,39908.165,1,0,1
3993,3993,1647421200000,40309.99,40731.3,40230.09,40507.25,3236.70912,1647424799999,78324,1,62.37194233437701,0,0,0.5645312276420966,0.4213109574561686,0.2971432706077118,1,0,0,0,41440.37722076954,0,39773.33555555556,1,40129.707500000004,39908.165,40273.240000000005,39986.175,1,0,1
3994,3994,1647424800000,40507.24,40664.97,40163.26,40307.89,2374.66779,1647428399999,58922,1,59.606973289398255,0,0,0.4507044632729697,0.5036026415279128,0.40906689728328116,1,0,0,0,41388.139276354144,0,39861.71444444444,1,40141.122500000005,39908.165,40273.240000000005,40009.005000000005,1,0,1
3995,3995,1647428400000,40307.89,40680.64,40225.92,40521.6,2284.39332,1647431999999,56966,1,61.57351502232417,0,0,0.5316619998003028,0.5156325635717902,0.4801820541852903,1,0,0,0,41336.94609082706,0,39823.44111111111,1,39987.9875,39908.165,39884.125,40091.85,0,0,1
3996,3996,1647432000000,40521.6,40695.8,40343.01,40360.41,1996.2909,1647435599999,57726,1,59.231200350469805,0,0,0.4352348442356862,0.4725337691029868,0.49725632473422965,0,0,0,0,41286.776769010525,0,39956.82,1,39956.5,39908.165,39821.15,40091.85,0,0,1
3997,3997,1647435600000,40360.4,40664.96,40252.06,40633.84,2265.78876,1647439199999,62463,1,61.88027274648584,0,0,0.544290437449531,0.5037290938285072,0.49729847550109446,1,0,0,0,41237.610833630315,0,40125.707777777774,1,39972.9675,39908.165,39854.08500000001,40091.85,0,0,1
3998,3998,1647439200000,40633.83,41194.6,40375.92,40818.21,5467.11312,1647442799999,128553,-1,63.59787052253088,0,0,0.6149995825265304,0.5315082880705831,0.5025903836673588,1,0,0,0,38828.48,1,40292.037777777776,1,40159.0475,39908.165,40226.244999999995,40091.85,1,0,1
3999,3999,1647442800000,40818.2,40884.14,40514.15,40611.67,1954.45968,1647446399999,56581,1,60.31899892280802,0,0,0.4800167530962847,0.546435591024116,0.5272243243077351,1,0,0,0,38875.8024,1,40405.76222222222,1,40231.6875,39908.165,40274.375,40189.0,1,0,1
4000,4000,1647446400000,40611.67,40761.55,40041.4,40301.0,4362.92769,1647449999999,103192,1,55.66976841803552,0,0,0.46930068020287957,0.5214390052752321,0.53312762812331,0,0,0,0,38922.178352,1,40485.76222222222,0,40326.177500000005,39908.165,40379.115,40273.240000000005,1,0,0
4001,4001,1647450000000,40301.01,40690.0,40064.11,40426.71,2394.43241,1647453599999,68957,1,57.11033969839563,0,0,0.5657310980418334,0.5050161771136664,0.5242969244710044,0,0,0,0,38967.626784960004,1,40498.73111111111,0,40445.62,39908.165,40618.0,40273.240000000005,1,0,0
4002,4002,1647453600000,40426.7,40567.53,39311.53,39930.5,11172.97544,1647457199999,207870,1,50.1787203783295,0,0,0.0,0.3450105927482383,0.4571552583790453,0,1,0,1,39012.1662492608,1,40434.647777777776,0,40263.152500000004,39908.165,40253.065,40273.240000000005,0,0,0
4003,4003,1647457200000,39931.07,40950.0,39821.74,40880.17,5794.46188,1647460799999,123001,0,60.14796684561498,0,0,0.7429119102295269,0.436214336090454,0.42874703531745256,0,0,0,0,39055.81492427558,1,40498.234444444446,1,40263.152500000004,39908.165,40253.065,40273.240000000005,0,0,1
4004,4004,1647460800000,40880.17,41471.36,40766.19,41246.0,4175.87982,1647464399999,94235,-1,63.20257927826751,0,0,0.970542751216314,0.5711515538152808,0.4507921608846574,1,0,1,0,39098.59062579007,1,40578.72333333333,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4005,4005,1647464400000,41245.99,41399.68,40934.0,41102.42,1820.456,1647467999999,50601,-1,61.219258275902895,0,0,0.8227449412915451,0.8453998675791293,0.6175885858282877,1,0,1,0,39193.50140075847,1,40661.16888888889,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4006,4006,1647468000000,41102.41,41214.36,40863.09,40882.99,1216.35903,1647471599999,30988,0,58.21274566400064,0,0,0.598698516622736,0.7973287363768656,0.737960052590425,1,0,0,0,39284.61574472813,1,40688.852222222224,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4007,4007,1647471600000,40882.99,41199.99,40780.0,41114.0,1371.27302,1647475199999,36130,-1,60.41671842441238,0,0,0.7629393766420353,0.7281276115187727,0.7902854051582556,0,0,0,0,39372.085514939004,1,40721.71777777778,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4008,4008,1647475200000,41114.01,41164.78,40860.0,41016.83,1277.10282,1647478799999,28318,-1,59.00693769859171,0,0,0.6578819988892529,0.6731732973846754,0.7328765484267709,0,0,0,0,39456.05649434144,1,40766.735555555555,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4009,4009,1647478800000,41016.82,41310.0,40820.0,41213.81,1357.91923,1647482399999,33958,-1,60.993952034013425,0,0,0.8059550373506589,0.742258804293983,0.7145199043991434,0,0,1,0,39536.66863456779,1,40868.158888888895,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4010,4010,1647482400000,41213.8,41393.01,40902.42,41120.15,1623.88882,1647485999999,45178,-1,59.51672792051326,0,0,0.6958717535639807,0.7199029299346315,0.7117783438710963,0,0,0,0,39614.05628918508,1,40945.207777777774,1,40332.3425,39908.165,40391.445,40273.240000000005,1,0,1
4011,4011,1647486000000,41120.15,41166.92,40971.4,41014.71,1307.45466,1647489599999,29750,-1,57.819007494182564,0,0,0.5693570035174357,0.6903945981440257,0.7175187774575464,0,1,0,0,39688.34843761768,1,41065.67555555556,0,40459.895000000004,39908.165,40646.55,40273.240000000005,1,0,1
4012,4012,1647489600000,41014.71,41371.14,40903.28,41340.94,1586.91947,1647493199999,42699,-1,61.48013662829735,0,0,0.8677471352228521,0.7109919641014234,0.7070964973933599,0,0,1,0,39759.66890011297,1,41116.87222222223,1,40634.3475,39908.165,41118.775,40149.92,1,0,1
4013,4013,1647493200000,41340.94,41478.82,41010.6,41062.31,1608.21317,1647496799999,42184,-1,56.93481296774718,0,0,0.5187473729041886,0.6519505038814927,0.6844456887089803,0,1,0,0,39828.13654410845,1,41096.462222222224,0,40662.16,39908.165,41129.41,40194.91,1,0,1
4014,4014,1647496800000,41062.3,41102.98,40608.0,40760.01,1849.54035,1647500399999,44269,-1,52.40771234135845,0,0,0.17114681448518734,0.5192137742040767,0.6273854140623305,0,1,0,1,39927.177551461944,1,41058.416666666664,0,40635.6275,39908.165,41043.41,40227.845,1,0,1
4015,4015,1647500400000,40760.01,40918.8,40543.52,40726.05,2766.26551,1647503999999,56286,-1,51.90837516378117,0,0,0.13280662810773425,0.274233605165704,0.4817992944170908,0,1,0,1,40020.27609837423,1,41040.97888888889,0,40689.7625,39908.165,41011.17,40368.354999999996,1,0,1
4016,4016,1647504000000,40726.06,40899.92,40679.71,40811.95,1204.70717,1647507599999,37820,-1,53.12498216429795,0,0,0.10771958680614883,0.13722434313302406,0.3102239075009346,0,1,0,1,40107.788732471774,1,41007.41777777778,0,40703.1725,39908.165,41011.17,40395.175,1,0,1
4017,4017,1647507600000,40811.95,40888.0,40701.0,40821.0,1209.54818,1647511199999,34300,-1,53.25914049740129,0,0,0.11959809827481153,0.12004143772956548,0.17716646200943084,0,1,0,1,40190.05060852347,1,40985.658888888895,0,40703.1725,39908.165,41011.17,40395.175,1,0,1
4018,4018,1647511200000,40821.0,40841.78,40500.0,40723.08,2126.92941,1647514799999,46391,-1,51.54031883915255,0,0,0.0,0.07577256169365405,0.11101278085208087,0,1,0,1,40267.37677201206,1,40931.13333333333,0,40692.2925,39908.165,40989.41,40395.175,1,0,1
4019,4019,1647514800000,40723.08,40812.73,40632.29,40748.51,1117.43731,1647518399999,34240,-1,51.97380425367794,0,0,0.04361100210496804,0.054403033459927114,0.08340567762771522,0,1,0,1,40340.063365691334,1,40889.84,0,40692.2925,39986.175,40989.41,40395.175,1,0,1
4020,4020,1647518400000,40748.5,41233.27,40704.89,41038.8,3126.07919,1647521999999,69084,-1,56.731889964666145,0,0,0.5223004320243446,0.18863714470977147,0.10627091328778387,1,0,0,0,40408.388763749856,1,40892.51666666667,1,40692.2925,40009.005000000005,40989.41,40395.175,1,0,1
4021,4021,1647522000000,41038.8,41170.99,40822.02,41114.0,2154.48098,1647525599999,52040,-1,57.89561884278578,0,0,0.6393779180312343,0.4017631173868496,0.21493443185218242,1,0,0,0,40472.61463792487,1,40867.301111111105,1,40692.2925,40091.85,40989.41,40395.175,1,0,1
4022,4022,1647525600000,41114.01,41162.46,40762.47,40822.99,2068.55086,1647529199999,54359,-1,52.06029133428449,0,0,0.052312075146870717,0.4046634750674838,0.3316879123880346,1,0,0,1,40532.98695964937,1,40840.71,0,40630.905,40091.85,40866.634999999995,40395.175,1,0,1
4023,4023,1647529200000,40823.0,41018.43,40750.0,40798.56,1654.11934,1647532799999,40974,-1,51.59019491673792,0,0,0.005017806024557432,0.23223593306755475,0.346220841840629,0,0,0,1,40589.73694207041,1,40844.99333333333,0,40630.905,40091.85,40866.634999999995,40395.175,1,0,1
4024,4024,1647532800000,40798.56,40890.11,40619.57,40800.05,1623.93032,1647536399999,42571,-1,51.6188897471653,0,0,0.007904662809670114,0.021744847993700012,0.21954808537624582,0,1,0,1,41478.82,0,40853.21555555556,0,40630.905,40091.85,40866.634999999995,40395.175,1,0,1
4025,4025,1647536400000,40800.05,40837.24,40565.39,40776.38,1444.85424,1647539999999,35111,1,51.10069405264247,0,0,0.0,0.004307489611409774,0.08609609022422117,0,1,0,1,41461.635,0,40849.263333333336,0,40630.905,40189.0,40866.634999999995,40395.175,1,0,1
4026,4026,1647540000000,40776.38,40874.99,40743.42,40805.01,973.52985,1647543599999,25921,1,51.73187422873039,0,0,0.09288994294734661,0.033598201919006164,0.01988351317470498,0,0,0,1,41425.7852,0,40847.486666666664,0,40630.905,40273.240000000005,40866.634999999995,40395.175,1,0,1
4027,4027,1647543600000,40805.01,40878.96,40741.4,40871.85,965.66406,1647547199999,28032,1,53.249066828805276,0,0,0.31617315018397685,0.1363543643771084,0.05808668530250779,0,0,0,0,41391.369392,0,40864.01666666667,1,40647.2525,40273.240000000005,40899.33,40395.175,1,0,1
4028,4028,1647547200000,40871.86,40879.31,40639.77,40696.52,924.67984,1647550799999,29331,1,48.9064556606305,0,0,0.0,0.1363543643771084,0.10210231022440734,1,0,0,1,41358.33021632,0,40858.240000000005,0,40774.805,40273.240000000005,40899.33,40650.28,1,0,0
4029,4029,1647550800000,40696.53,41000.13,40673.7,41000.01,1194.75909,1647554399999,30088,1,55.6488839039316,0,0,0.7500618363103856,0.35541166216478803,0.20937346363966794,1,0,0,0,41326.6126076672,0,40853.93,1,40928.8,40273.240000000005,40868.19,40989.41,0,0,1
4030,4030,1647554400000,41000.01,41068.9,40865.71,40987.83,1419.23248,1647557999999,30848,1,55.33329305200235,0,0,0.7149539129660033,0.48833858309213024,0.32670153654467526,1,0,0,0,41296.163703360515,0,40839.911111111105,1,40926.6675,40273.240000000005,40863.925,40989.41,0,0,1
4031,4031,1647558000000,40987.84,41000.0,40884.79,40917.9,603.57452,1647561599999,22032,1,53.458782313484214,0,0,0.5064238528777302,0.6571465340513737,0.500298926436097,1,0,0,0,41266.932755226095,0,40850.456666666665,1,40903.277500000004,40273.240000000005,40817.145000000004,40989.41,0,0,1
4032,4032,1647561600000,40917.89,40933.11,40215.59,40335.84,2332.69795,1647565199999,54418,1,41.00663041802468,0,0,0.0,0.4071259219479118,0.5175370130304716,0,0,0,1,41238.87104501705,0,40799.04333333333,0,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,0
4033,4033,1647565200000,40335.84,40549.67,40258.39,40541.74,1547.35532,1647568799999,40983,1,45.814795186543,0,0,0.28469228870268093,0.2637053805268043,0.4426592788420296,0,1,0,0,41177.47418231602,0,40770.342222222214,0,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,0
4034,4034,1647568800000,40541.73,40624.99,40430.5,40511.0,870.70745,1647572399999,27014,1,45.22219743326276,0,0,0.2496044706299637,0.1780989197775488,0.28297674075075463,0,1,0,0,41119.76113137706,0,40740.85555555555,0,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,0
4035,4035,1647572400000,40511.01,40581.94,40428.06,40522.19,988.07219,1647575999999,24393,1,45.498556148916855,0,0,0.30677830671457973,0.2803583553490754,0.24072088521780918,0,0,0,0,41065.51086349444,0,40709.43111111111,0,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,0
4036,4036,1647576000000,40522.18,40640.07,40432.35,40618.2,1040.22022,1647579599999,26268,1,47.926060729722295,0,0,0.47256594200868923,0.34298290645107815,0.2671467271925671,0,0,0,0,41014.51561168477,0,40681.247777777775,0,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,0
4037,4037,1647579600000,40618.21,40897.0,40618.2,40757.01,1511.30264,1647583199999,33996,1,51.30314524927595,0,0,0.7032056125214337,0.49418328708156817,0.3725081829605736,1,0,0,0,40966.580074983685,0,40687.968888888885,1,40744.725,40273.240000000005,40642.244999999995,40847.205,0,0,1
4038,4038,1647583200000,40757.01,40838.0,40709.78,40742.92,765.63977,1647586799999,21593,1,50.94200783985152,0,0,0.6785415531420477,0.6181043692240574,0.48509018758556754,1,0,0,0,40921.520670484664,0,40659.40333333333,1,40744.725,40153.65,40642.244999999995,40847.205,0,0,0
4039,4039,1647586800000,40742.92,40795.0,40552.74,40570.67,963.9726,1647590399999,26651,1,46.6213829791009,0,0,0.38346232473576475,0.588403163466416,0.5668969399240136,1,0,0,0,40897.0,0,40613.05222222223,0,40666.112499999996,40194.91,40607.795,40724.42999999999,0,0,0
4040,4040,1647590400000,40570.67,40750.0,40453.92,40604.45,1567.46998,1647593999999,39523,1,47.56070062389947,0,0,0.4476134914740444,0.5032057897839529,0.5699044408248084,0,0,0,0,40856.1154,0,40578.22444444444,1,40649.39,40227.845,40574.35,40724.42999999999,0,0,0
4041,4041,1647594000000,40604.45,40633.63,40452.08,40505.61,1204.20116,1647597599999,31856,1,45.062004492657046,0,0,0.2769637937586343,0.3693465366561484,0.48698516330217206,0,1,0,0,40817.683876,0,40597.08777777778,0,40651.0625,40368.354999999996,40577.695,40724.42999999999,0,0,0
4042,4042,1647597600000,40505.62,40637.54,40334.14,40370.63,1154.54345,1647601199999,32649,1,41.829982867875856,0,0,0.05623126594848601,0.26026951706038887,0.3776072811668298,0,1,0,1,40781.558243440006,0,40578.07555555556,0,40670.0,40395.175,40615.57,40724.42999999999,0,0,-1
4043,4043,1647601200000,40370.62,40445.0,40135.04,40390.41,2725.57825,1647604799999,55570,1,42.48103588256723,0,0,0.10291339317544841,0.1453694842941902,0.25832851267024215,0,1,0,1,40747.600148833604,0,40564.676666666666,0,40600.0875,40395.175,40516.020000000004,40684.155,0,0,-1
