,open_time,open,high,low,close,volume,close_time,count,long
5834,1654048800000,31926.13,31926.13,31731.01,31806.72,1647.05696,1654052399999,32973,-1
5835,1654052400000,31806.71,31806.72,31614.01,31627.3,1937.06614,1654055999999,36931,-1
5836,1654056000000,31627.29,31670.0,31371.45,31566.6,2528.78791,1654059599999,44628,-1
5837,1654059600000,31566.6,31626.93,31445.76,31622.28,1293.69241,1654063199999,29705,-1
5838,1654063200000,31622.28,31669.01,31568.69,31584.62,1058.34091,1654066799999,23725,-1
5839,1654066800000,31584.62,31642.68,31474.4,31482.43,1693.71781,1654070399999,28726,-1
5840,1654070400000,31482.42,31647.31,31450.0,31624.91,2005.46649,1654073999999,37721,-1
5841,1654074000000,31624.9,31708.39,31614.0,31695.99,1187.22373,1654077599999,27379,-1
5842,1654077600000,31696.0,31709.99,31540.46,31553.0,1399.10858,1654081199999,28586,-1
5843,1654081200000,31552.99,31670.69,31444.0,31609.16,2405.2173,1654084799999,44404,-1
5844,1654084800000,31609.15,31846.27,31533.66,31727.65,2698.50253,1654088399999,45173,-1
5845,1654088400000,31727.65,31901.34,31649.43,31739.45,3429.33158,1654091999999,62043,-1
5846,1654092000000,31739.44,31819.02,30955.0,31172.49,7201.07578,1654095599999,106496,-1
5847,1654095600000,31172.48,31239.14,30600.0,30742.59,10280.12197,1654099199999,118368,-1
5848,1654099200000,30742.59,30744.19,30291.67,30419.62,14127.39573,1654102799999,139322,-1
5849,1654102800000,30419.62,30429.71,29901.29,30179.67,11518.4614,1654106399999,145384,-1
5850,1654106400000,30179.68,30445.0,30119.41,30167.69,5554.23114,1654109999999,73579,-1
5851,1654110000000,30167.69,30351.74,30002.92,30126.72,6735.20838,1654113599999,68908,-1
5852,1654113600000,30126.71,30162.44,29301.0,29636.09,13421.54865,1654117199999,123248,1
5853,1654117200000,29636.1,29772.15,29576.72,29592.93,2013.80831,1654120799999,37932,1
5854,1654120800000,29592.92,29769.61,29519.58,29747.16,2091.86169,1654124399999,34329,1
5855,1654124400000,29747.17,30074.95,29728.8,29805.83,3650.1316,1654127999999,43372,1
5856,1654128000000,29805.84,29817.89,29594.55,29680.0,2826.62933,1654131599999,49280,1
5857,1654131600000,29680.01,29888.02,29640.18,29811.89,1742.44118,1654135199999,36801,1
5858,1654135200000,29811.9,29903.74,29778.12,29826.16,1292.33107,1654138799999,28861,1
5859,1654138800000,29826.16,29856.93,29703.05,29730.12,1690.59886,1654142399999,34094,1
5860,1654142400000,29730.12,29824.11,29650.93,29817.24,1223.11546,1654145999999,31720,1
5861,1654146000000,29817.24,29885.29,29683.82,29875.72,1545.78454,1654149599999,39420,1
5862,1654149600000,29875.72,29951.73,29806.79,29915.24,1213.29204,1654153199999,32098,1
5863,1654153200000,29915.24,30123.35,29901.01,29968.26,2812.52841,1654156799999,56415,1
5864,1654156800000,29968.27,30020.84,29914.14,29938.48,1508.58728,1654160399999,33818,1
5865,1654160400000,29938.47,30019.23,29871.0,29934.5,1468.23464,1654163999999,34224,1
5866,1654164000000,29934.5,30171.82,29865.0,30034.37,2138.70768,1654167599999,50539,1
5867,1654167600000,30034.37,30210.18,29961.04,30173.67,2236.3885,1654171199999,44278,-1
5868,1654171200000,30173.66,30186.64,30051.36,30089.29,1889.59851,1654174799999,36593,-1
5869,1654174800000,30089.29,30251.96,29597.01,29895.28,8229.09439,1654178399999,116081,-1
5870,1654178400000,29895.29,30144.93,29768.27,30052.08,5264.79605,1654181999999,82682,-1
5871,1654182000000,30052.08,30387.84,30040.97,30212.73,4196.22918,1654185599999,72018,-1
5872,1654185600000,30212.73,30408.54,30184.72,30294.44,2694.37916,1654189199999,49440,-1
5873,1654189200000,30294.45,30353.51,30166.42,30193.95,2162.49035,1654192799999,39261,-1
5874,1654192800000,30193.95,30330.0,29977.45,30138.75,1977.71791,1654196399999,41607,-1
5875,1654196400000,30138.74,30301.14,30068.96,30293.01,1748.67124,1654199999999,37710,-1
5876,1654200000000,30293.0,30389.56,30243.15,30243.74,1295.32193,1654203599999,28726,-1
5877,1654203600000,30243.74,30382.69,30235.7,30367.37,691.25502,1654207199999,24289,-1
5878,1654207200000,30367.37,30689.0,30324.1,30482.95,3426.21289,1654210799999,54507,-1
5879,1654210800000,30482.95,30642.79,30433.05,30452.62,1687.02366,1654214399999,31721,-1
5880,1654214400000,30452.63,30515.2,30359.54,30401.53,1755.69048,1654217999999,33620,-1
5881,1654218000000,30401.53,30699.0,30384.92,30628.38,2067.0197,1654221599999,37193,-1
5882,1654221600000,30628.39,30667.33,30532.34,30549.76,1105.54346,1654225199999,27149,-1
5883,1654225200000,30549.77,30562.15,30468.17,30529.96,1115.90936,1654228799999,25467,-1
5884,1654228800000,30529.96,30547.2,30422.62,30425.0,1199.14326,1654232399999,27727,-1
5885,1654232400000,30425.01,30561.32,30413.08,30540.64,1043.07229,1654235999999,25178,-1
5886,1654236000000,30540.64,30543.95,30363.07,30363.08,1035.46628,1654239599999,25976,-1
5887,1654239600000,30363.07,30489.71,30282.29,30443.74,1807.68814,1654243199999,35004,-1
5888,1654243200000,30443.7,30529.07,30393.46,30440.97,1536.6775,1654246799999,31880,-1
5889,1654246800000,30440.97,30475.48,30156.41,30250.0,2799.59414,1654250399999,55452,-1
5890,1654250400000,30249.99,30268.05,29745.37,29821.3,4220.7974,1654253999999,68285,-1
5891,1654254000000,29821.3,29954.67,29680.0,29758.19,3524.68684,1654257599999,62123,-1
5892,1654257600000,29758.2,29889.49,29486.1,29531.45,6514.17152,1654261199999,84629,0
5893,1654261200000,29531.35,29773.5,29439.71,29722.17,5560.21352,1654264799999,76460,-1
5894,1654264800000,29722.18,29767.62,29282.36,29478.65,5028.32153,1654268399999,71880,0
5895,1654268400000,29478.65,29576.35,29339.63,29506.24,2678.20877,1654271999999,44659,0
5896,1654272000000,29506.25,29558.16,29401.0,29544.18,1811.41965,1654275599999,41667,0
5897,1654275600000,29544.19,29677.14,29436.3,29507.86,2315.48089,1654279199999,43521,0
5898,1654279200000,29507.85,29560.0,29465.4,29549.97,1261.59698,1654282799999,31789,0
5899,1654282800000,29549.97,29620.0,29491.09,29572.52,1375.87989,1654286399999,30000,0
5900,1654286400000,29572.52,29741.76,29558.3,29662.43,1087.51887,1654289999999,29178,0
5901,1654290000000,29662.43,29863.25,29652.24,29807.1,1088.90461,1654293599999,32974,-1
5902,1654293600000,29807.1,29887.56,29704.81,29730.41,1207.62764,1654297199999,28463,0
5903,1654297200000,29730.41,29744.21,29648.2,29700.21,926.81455,1654300799999,23495,0
5904,1654300800000,29700.21,29763.35,29680.36,29717.59,719.79255,1654304399999,22975,0
5905,1654304400000,29717.59,29747.13,29546.86,29584.26,1295.12164,1654307999999,30336,0
5906,1654308000000,29584.26,29619.15,29500.0,29568.26,2212.70647,1654311599999,36041,0
5907,1654311600000,29568.26,29643.55,29549.55,29560.12,1225.98934,1654315199999,24476,0
5908,1654315200000,29560.12,29734.49,29546.78,29715.67,1548.15348,1654318799999,32791,0
5909,1654318800000,29715.67,29723.49,29654.87,29682.1,404.50481,1654322399999,18560,0
5910,1654322400000,29682.11,29714.0,29655.38,29694.9,612.11494,1654325999999,20510,0
5911,1654326000000,29694.9,29705.81,29646.27,29700.96,478.26152,1654329599999,18640,0
5912,1654329600000,29700.96,29800.0,29681.16,29750.03,825.71662,1654333199999,25209,0
5913,1654333200000,29750.03,29771.32,29673.64,29724.96,884.1162,1654336799999,24095,0
5914,1654336800000,29724.96,29791.04,29706.7,29729.9,831.17642,1654340399999,20020,0
5915,1654340400000,29729.9,29742.09,29594.91,29681.69,897.04996,1654343999999,24020,0
5916,1654344000000,29681.68,29703.64,29516.01,29538.0,1134.57345,1654347599999,30457,0
5917,1654347600000,29538.0,29654.52,29522.99,29596.11,960.73462,1654351199999,24470,0
5918,1654351200000,29596.11,29988.88,29485.0,29777.32,2794.76263,1654354799999,48666,0
5919,1654354800000,29777.31,29888.01,29750.29,29858.8,1492.70826,1654358399999,31184,-1
5920,1654358400000,29858.79,29858.8,29747.63,29751.41,1138.48775,1654361999999,23935,0
5921,1654362000000,29751.41,29755.24,29613.26,29712.52,1017.79595,1654365599999,25928,0
5922,1654365600000,29712.52,29799.82,29712.51,29768.67,762.28045,1654369199999,21303,0
5923,1654369200000,29768.68,29775.37,29634.05,29655.41,741.55965,1654372799999,20472,0
5924,1654372800000,29655.41,29750.0,29632.05,29749.77,620.23887,1654376399999,19144,0
5925,1654376400000,29749.77,29862.57,29745.51,29846.33,612.7848,1654379999999,21694,-1
5926,1654380000000,29846.33,29977.99,29791.65,29808.01,1658.35818,1654383599999,32927,0
5927,1654383600000,29808.02,29869.4,29771.22,29864.04,748.91257,1654387199999,20184,-1
5928,1654387200000,29864.03,29897.18,29729.37,29740.64,782.85069,1654390799999,22985,1
5929,1654390800000,29740.64,29755.23,29681.85,29691.74,862.23099,1654394399999,24250,1
5930,1654394400000,29691.73,29799.99,29678.5,29793.99,592.84149,1654397999999,18763,1
5931,1654398000000,29793.99,29819.95,29748.88,29766.95,474.10191,1654401599999,16829,1
5932,1654401600000,29766.95,29782.19,29686.0,29722.9,646.57341,1654405199999,18484,1
5933,1654405200000,29722.9,29819.85,29722.89,29793.95,439.88382,1654408799999,17203,1
5934,1654408800000,29793.94,29796.83,29729.7,29729.71,376.08204,1654412399999,16456,1
5935,1654412400000,29729.71,29810.2,29645.67,29645.67,666.95377,1654415999999,21467,1
5936,1654416000000,29645.68,29738.73,29643.93,29691.81,615.97894,1654419599999,19809,1
5937,1654419600000,29691.82,29691.82,29531.42,29639.46,1159.92989,1654423199999,27252,1
5938,1654423200000,29639.46,29710.0,29600.0,29641.65,493.53234,1654426799999,20606,1
5939,1654426800000,29641.65,29742.13,29588.95,29718.69,718.61891,1654430399999,19938,1
5940,1654430400000,29718.69,29780.65,29675.24,29717.99,564.954,1654433999999,20854,1
5941,1654434000000,29718.0,29754.89,29640.73,29656.46,508.84233,1654437599999,20565,1
5942,1654437600000,29656.45,29837.86,29626.65,29791.71,1035.92173,1654441199999,27760,1
5943,1654441200000,29791.72,29981.0,29781.7,29972.22,1570.92494,1654444799999,33425,1
5944,1654444800000,29972.23,30189.0,29761.0,29866.94,3160.67496,1654448399999,53838,1
5945,1654448400000,29866.95,30132.47,29846.38,30021.99,1856.99172,1654451999999,37456,1
5946,1654452000000,30022.0,30092.09,29979.44,29996.31,904.97902,1654455599999,24392,1
5947,1654455600000,29996.31,30100.0,29956.07,30049.86,744.61866,1654459199999,21468,1
5948,1654459200000,30049.85,30127.47,29945.84,29945.84,793.84855,1654462799999,26690,1
5949,1654462800000,29945.85,29996.75,29815.75,29965.23,1006.36058,1654466399999,29659,1
5950,1654466400000,29965.23,30070.83,29875.01,30022.67,1946.38215,1654469999999,36742,1
5951,1654470000000,30022.67,30050.92,29894.89,29919.21,1215.85126,1654473599999,27789,1
5952,1654473600000,29919.2,30396.99,29890.23,30301.7,2491.61974,1654477199999,48868,1
5953,1654477200000,30301.69,30924.56,30301.69,30844.07,5378.11621,1654480799999,75078,-1
5954,1654480800000,30844.06,31145.32,30844.06,30926.11,4177.22499,1654484399999,60386,-1
5955,1654484400000,30926.12,31276.87,30926.11,31251.0,6152.95419,1654487999999,59622,-1
5956,1654488000000,31250.99,31357.0,31148.43,31222.91,2376.7092,1654491599999,42368,-1
5957,1654491600000,31222.91,31283.34,31153.6,31169.05,1937.11907,1654495199999,38040,-1
5958,1654495200000,31169.05,31434.75,31160.42,31274.23,2619.20575,1654498799999,41347,-1
5959,1654498800000,31274.23,31393.15,31196.74,31292.77,2240.20227,1654502399999,40091,-1
5960,1654502400000,31292.76,31483.28,31281.0,31469.28,2697.09011,1654505999999,45064,-1
5961,1654506000000,31469.27,31550.0,31380.0,31475.14,2231.52074,1654509599999,40202,-1
5962,1654509600000,31475.13,31535.9,31390.0,31483.19,1653.15499,1654513199999,33187,-1
5963,1654513200000,31483.19,31599.37,31338.37,31396.71,2651.56181,1654516799999,45247,-1
5964,1654516800000,31396.72,31479.57,31346.95,31408.96,1933.57207,1654520399999,37186,-1
5965,1654520400000,31408.97,31527.9,31256.0,31442.96,4312.83641,1654523999999,59774,-1
5966,1654524000000,31442.96,31765.64,31421.73,31506.69,4918.62416,1654527599999,74463,-1
5967,1654527600000,31506.69,31559.41,31162.55,31541.42,5502.63391,1654531199999,78736,-1
5968,1654531200000,31541.41,31555.75,31223.78,31310.95,3354.61617,1654534799999,57926,-1
5969,1654534800000,31310.95,31372.99,31000.01,31346.12,3330.05141,1654538399999,52568,-1
5970,1654538400000,31346.12,31437.6,31230.24,31349.5,2019.47844,1654541999999,40419,-1
5971,1654542000000,31349.5,31483.96,31244.99,31470.72,1765.41874,1654545599999,36763,-1
5972,1654545600000,31470.72,31542.66,31272.39,31462.49,1816.14991,1654549199999,38797,-1
5973,1654549200000,31462.49,31599.85,31410.23,31488.86,1300.12136,1654552799999,33946,-1
5974,1654552800000,31488.86,31543.4,31381.58,31395.55,964.87495,1654556399999,22596,-1
5975,1654556400000,31395.55,31431.14,31317.61,31373.1,1012.06796,1654559999999,22071,-1
5976,1654560000000,31373.1,31381.03,30131.01,30197.77,10182.07375,1654563599999,139545,1
5977,1654563600000,30197.77,30257.14,29295.18,29568.47,11463.15517,1654567199999,136202,1
5978,1654567200000,29568.47,29568.48,29218.96,29402.08,6359.73876,1654570799999,95378,1
5979,1654570800000,29402.09,29668.1,29340.0,29563.62,6120.68755,1654574399999,75923,1
5980,1654574400000,29563.61,29608.0,29455.4,29522.42,3289.71517,1654577999999,45491,1
5981,1654578000000,29522.42,29632.49,29401.0,29478.41,3878.02366,1654581599999,52207,1
5982,1654581600000,29478.4,29561.26,29441.92,29521.24,1489.61972,1654585199999,30253,1
5983,1654585200000,29521.23,29598.75,29493.92,29585.12,1628.00425,1654588799999,35768,1
5984,1654588800000,29585.12,29733.63,29560.54,29652.76,2128.62612,1654592399999,41265,1
5985,1654592400000,29652.76,29663.91,29550.0,29561.54,1388.65084,1654595999999,30123,1
5986,1654596000000,29561.53,29655.96,29532.5,29597.79,1142.84869,1654599599999,30547,1
5987,1654599600000,29597.79,29617.57,29345.0,29521.5,3012.27658,1654603199999,54978,1
5988,1654603200000,29521.51,29570.0,29401.44,29504.21,2637.31256,1654606799999,42859,1
5989,1654606800000,29504.21,29715.57,29430.01,29564.48,3272.75616,1654610399999,59738,1
5990,1654610400000,29564.47,30041.25,29506.33,29908.73,5812.94357,1654613999999,90884,1
5991,1654614000000,29908.72,30027.01,29775.8,29891.17,3357.91031,1654617599999,55795,1
5992,1654617600000,29891.17,29950.0,29747.62,29918.31,1742.51734,1654621199999,37642,1
5993,1654621200000,29918.32,29989.3,29863.2,29943.75,1230.33646,1654624799999,33059,1
5994,1654624800000,29943.76,30268.65,29925.19,30193.41,2532.70536,1654628399999,47344,1
5995,1654628400000,30193.42,31429.85,30189.78,31059.71,9207.19644,1654631999999,120810,-1
5996,1654632000000,31059.71,31589.6,31048.99,31350.33,8526.58092,1654635599999,141992,-1
5997,1654635600000,31350.33,31547.56,31271.1,31401.21,3571.36425,1654639199999,81287,-1
5998,1654639200000,31401.21,31568.0,30300.0,31259.96,10302.91669,1654642799999,157545,-1
5999,1654642800000,31259.96,31386.46,30914.26,31125.33,6396.55626,1654646399999,107322,-1
6000,1654646400000,31125.32,31327.22,31050.83,31079.67,3357.85846,1654649999999,53659,-1
6001,1654650000000,31079.67,31230.0,30738.51,31118.19,4038.99251,1654653599999,65443,-1
6002,1654653600000,31118.19,31244.16,30948.83,30973.14,1803.16908,1654657199999,37972,-1
6003,1654657200000,30973.13,31028.92,29843.88,30026.72,10457.20765,1654660799999,141527,1
6004,1654660800000,30026.71,30396.0,29872.55,30248.45,6228.52668,1654664399999,70690,-1
6005,1654664400000,30248.45,30650.02,30213.34,30548.89,2681.82617,1654667999999,48324,-1
6006,1654668000000,30548.89,30686.63,30352.58,30534.75,2395.55103,1654671599999,44818,-1
6007,1654671600000,30534.74,30637.84,30314.45,30561.77,2004.93254,1654675199999,45660,-1
6008,1654675200000,30561.77,30616.85,30431.48,30505.23,1813.73793,1654678799999,42365,-1
6009,1654678800000,30505.24,30575.76,30373.17,30530.6,1709.95412,1654682399999,43030,-1
6010,1654682400000,30530.6,30535.31,30336.81,30382.78,1204.7517,1654685999999,32771,-1
6011,1654686000000,30382.79,30510.01,30340.72,30410.85,1599.65981,1654689599999,34168,-1
6012,1654689600000,30410.85,30450.22,30111.01,30137.78,2626.91411,1654693199999,53388,1
6013,1654693200000,30137.79,30901.67,30051.16,30766.49,6583.01654,1654696799999,93201,-1
6014,1654696800000,30766.5,30797.0,30338.75,30425.75,4147.98896,1654700399999,69205,-1
6015,1654700400000,30425.76,30558.06,30375.39,30476.77,2186.63599,1654703999999,42293,-1
6016,1654704000000,30476.77,30552.64,30213.92,30331.51,2307.3844,1654707599999,48835,-1
6017,1654707600000,30331.51,30457.43,30287.62,30382.62,1419.4362,1654711199999,34285,-1
6018,1654711200000,30382.61,30421.05,29916.45,30234.87,3684.77528,1654714799999,67793,0
6019,1654714800000,30234.86,30307.94,30075.17,30140.14,1975.02956,1654718399999,44273,0
6020,1654718400000,30140.14,30321.92,30102.86,30202.53,997.7306,1654721999999,36617,0
6021,1654722000000,30202.53,30499.0,30200.16,30424.25,1134.90422,1654725599999,33799,-1
6022,1654725600000,30424.24,30457.23,30283.32,30310.55,1061.03909,1654729199999,26207,-1
6023,1654729200000,30310.55,30370.17,30189.22,30204.77,1121.59013,1654732799999,26004,0
6024,1654732800000,30204.77,30274.24,30070.24,30223.76,1757.26206,1654736399999,38822,-1
6025,1654736400000,30223.76,30323.51,30090.39,30090.5,1214.83639,1654739999999,29761,-1
6026,1654740000000,30090.51,30213.18,30075.42,30203.15,895.42981,1654743599999,26561,-1
6027,1654743600000,30203.14,30303.51,30189.54,30293.49,741.38966,1654747199999,21332,-1
6028,1654747200000,30293.5,30302.05,30235.85,30267.46,692.12559,1654750799999,18269,-1
6029,1654750800000,30267.46,30465.59,30250.35,30315.29,1806.68925,1654754399999,29720,-1
6030,1654754400000,30315.29,30350.0,30283.57,30334.47,976.76919,1654757999999,21251,-1
6031,1654758000000,30334.46,30487.54,30317.21,30487.54,1629.8285,1654761599999,29338,-1
6032,1654761600000,30487.53,30569.0,30360.27,30510.57,2169.33239,1654765199999,36039,-1
6033,1654765200000,30510.56,30700.0,30482.82,30549.46,2243.71821,1654768799999,38640,-1
6034,1654768800000,30549.45,30600.04,30384.66,30433.81,1530.23911,1654772399999,32197,-1
6035,1654772400000,30433.81,30453.4,30251.89,30299.47,1984.95739,1654775999999,35318,-1
6036,1654776000000,30299.46,30366.68,30004.77,30112.88,6144.09476,1654779599999,70896,-1
6037,1654779600000,30112.87,30258.99,29944.1,30167.3,3931.82547,1654783199999,56881,-1
6038,1654783200000,30167.3,30287.07,30059.29,30116.57,3021.19869,1654786799999,46393,-1
6039,1654786800000,30116.56,30389.05,30036.19,30302.24,2361.3136,1654790399999,44633,-1
6040,1654790400000,30302.23,30375.34,30180.2,30351.93,2294.70656,1654793999999,38407,-1
6041,1654794000000,30351.94,30450.0,30207.92,30323.53,2148.16414,1654797599999,39139,-1
6042,1654797600000,30323.54,30347.0,30141.91,30148.23,1734.47661,1654801199999,39319,-1
6043,1654801200000,30148.23,30173.22,29976.0,30017.12,1811.20259,1654804799999,35999,-1
6044,1654804800000,30017.12,30197.77,29970.51,30185.93,1703.27776,1654808399999,35041,-1
6045,1654808400000,30185.92,30250.0,30134.61,30139.31,785.53064,1654811999999,24394,-1
6046,1654812000000,30139.3,30155.66,30017.0,30067.61,1243.30469,1654815599999,29446,-1
6047,1654815600000,30067.61,30124.04,30000.0,30109.93,1469.51344,1654819199999,23766,-1
6048,1654819200000,30109.93,30145.38,29578.96,29755.12,7314.09681,1654822799999,95475,-1
6049,1654822800000,29755.11,30057.51,29739.9,29885.72,2057.48623,1654826399999,37253,-1
6050,1654826400000,29885.73,30039.13,29874.06,30024.0,1053.64458,1654829999999,24316,-1
6051,1654830000000,30024.0,30382.8,30024.0,30114.38,5084.61057,1654833599999,56442,-1
6052,1654833600000,30114.38,30147.2,30042.13,30093.0,1034.93661,1654837199999,22560,-1
6053,1654837200000,30093.0,30185.0,30087.94,30104.12,830.74518,1654840799999,19590,-1
6054,1654840800000,30104.11,30226.79,30067.97,30095.48,1832.60554,1654844399999,31285,-1
6055,1654844400000,30095.48,30135.68,30052.43,30052.43,1218.44265,1654847999999,25005,-1
6056,1654848000000,30052.44,30114.25,30005.0,30020.81,2466.99599,1654851599999,30696,-1
6057,1654851600000,30020.8,30078.84,29868.0,29897.09,4351.84185,1654855199999,60220,-1
6058,1654855200000,29897.09,30012.88,29875.09,30000.65,1474.98796,1654858799999,33216,-1
6059,1654858800000,30000.64,30089.51,29968.91,30020.56,972.21828,1654862399999,24260,-1
6060,1654862400000,30020.56,30184.4,29501.0,29642.6,9211.55757,1654865999999,128853,-1
6061,1654866000000,29642.6,29717.1,29258.0,29396.04,7957.4946,1654869599999,118379,-1
6062,1654869600000,29396.04,29694.47,29222.67,29565.01,5099.2983,1654873199999,85395,-1
6063,1654873200000,29565.01,29622.59,29353.81,29454.53,3005.30966,1654876799999,60840,-1
6064,1654876800000,29454.52,29484.45,28850.0,29045.46,8018.10386,1654880399999,124420,-1
6065,1654880400000,29045.47,29197.1,28922.72,29115.01,3115.7385,1654883999999,58227,-1
6066,1654884000000,29115.01,29142.06,28976.67,29056.8,1861.85843,1654887599999,39745,-1
6067,1654887600000,29056.79,29160.0,28945.63,28980.02,2454.90746,1654891199999,45813,-1
6068,1654891200000,28980.03,29261.39,28970.0,29204.02,1866.36728,1654894799999,38494,-1
6069,1654894800000,29204.01,29400.0,29154.81,29200.01,852.92226,1654898399999,30546,-1
6070,1654898400000,29200.01,29304.21,29100.0,29178.15,1475.44774,1654901999999,31056,-1
6071,1654902000000,29178.15,29212.8,29031.52,29091.88,1592.63189,1654905599999,36522,-1
6072,1654905600000,29091.87,29248.42,29047.93,29233.79,1512.25566,1654909199999,30657,-1
6073,1654909200000,29233.79,29266.75,29180.81,29209.05,998.29537,1654912799999,23874,-1
6074,1654912800000,29209.05,29300.17,29185.69,29269.68,921.52076,1654916399999,22989,-1
6075,1654916400000,29269.68,29315.21,29229.87,29272.43,904.16938,1654919999999,18506,-1
6076,1654920000000,29272.43,29386.38,29251.17,29383.2,810.84406,1654923599999,20178,-1
6077,1654923600000,29383.2,29440.41,29253.25,29283.45,1230.43828,1654927199999,27927,-1
6078,1654927200000,29283.45,29314.78,29265.26,29314.5,796.86594,1654930799999,21371,-1
6079,1654930800000,29314.5,29358.65,29279.99,29326.83,880.62621,1654934399999,22291,-1
6080,1654934400000,29326.83,29345.11,28990.0,28994.03,2844.64066,1654937999999,46997,-1
6081,1654938000000,28994.04,29184.1,28742.38,29073.02,6274.53111,1654941599999,83660,-1
6082,1654941600000,29073.02,29122.39,28850.0,28922.01,1924.2081,1654945199999,40660,-1
6083,1654945200000,28922.01,28961.46,28590.0,28734.01,5524.36901,1654948799999,73815,-1
6084,1654948800000,28734.01,28870.0,28479.6,28479.61,4616.89908,1654952399999,66109,-1
6085,1654952400000,28479.6,28869.63,28348.78,28780.11,6035.12404,1654955999999,87121,-1
6086,1654956000000,28780.11,28781.98,28386.7,28429.65,3745.76199,1654959599999,62398,-1
6087,1654959600000,28429.65,28605.15,28251.0,28405.54,6262.02068,1654963199999,96200,-1
6088,1654963200000,28405.55,28505.61,28099.99,28470.8,6469.4851,1654966799999,80630,-1
6089,1654966800000,28470.79,28582.06,28390.38,28499.25,2492.88157,1654970399999,42308,-1
6090,1654970400000,28499.24,28794.46,28454.69,28611.35,2666.56328,1654973999999,45305,-1
6091,1654974000000,28611.34,28759.29,28592.66,28595.28,1242.70446,1654977599999,31563,-1
6092,1654977600000,28595.27,28623.63,28378.37,28408.17,1854.27393,1654981199999,35050,-1
6093,1654981200000,28408.18,28620.27,28389.91,28561.05,1046.18359,1654984799999,28801,-1
6094,1654984800000,28561.04,28683.54,28538.14,28635.76,1681.65202,1654988399999,29708,-1
6095,1654988400000,28635.75,28645.0,28250.04,28424.7,3165.08467,1654991999999,46045,-1
6096,1654992000000,28424.71,28544.96,28376.11,28506.53,1537.89985,1654995599999,32072,-1
6097,1654995600000,28506.53,28516.94,28171.0,28244.71,2323.57501,1654999199999,43625,-1
6098,1654999200000,28244.7,28346.72,27307.32,27427.48,13225.95243,1655002799999,164467,-1
6099,1655002800000,27427.48,27764.64,27249.0,27553.23,4214.70095,1655006399999,76670,-1
6100,1655006400000,27553.22,27656.05,27428.48,27436.64,2183.10906,1655009999999,44527,-1
6101,1655010000000,27436.63,27473.14,27190.0,27270.79,4662.37988,1655013599999,69582,-1
6102,1655013600000,27270.79,27553.12,27245.7,27485.79,3053.59487,1655017199999,47499,-1
6103,1655017200000,27485.8,27677.18,27395.6,27645.89,1946.30787,1655020799999,39281,-1
6104,1655020800000,27645.88,27726.15,27532.8,27568.21,2350.33425,1655024399999,41912,-1
6105,1655024400000,27568.21,27611.13,27455.17,27469.84,1811.19261,1655027999999,37273,-1
6106,1655028000000,27469.97,27580.0,27360.16,27444.46,2436.45547,1655031599999,43691,-1
6107,1655031600000,27444.46,27526.59,27342.82,27457.39,2094.76174,1655035199999,37373,-1
6108,1655035200000,27457.39,27583.1,27424.74,27436.71,1331.19369,1655038799999,30256,-1
6109,1655038800000,27436.72,27475.06,27234.55,27313.36,2687.45763,1655042399999,46925,-1
6110,1655042400000,27313.35,27965.76,26890.0,27815.0,10301.73719,1655045999999,148253,-1
6111,1655046000000,27814.99,28347.89,27776.99,28094.42,8311.67826,1655049599999,123384,-1
6112,1655049600000,28094.42,28177.64,27812.0,27932.6,3091.91952,1655053199999,52680,-1
6113,1655053200000,27932.6,28238.58,27921.78,28124.01,2818.28778,1655056799999,48855,-1
6114,1655056800000,28124.01,28141.34,27876.95,27908.06,2084.84016,1655060399999,39312,-1
6115,1655060400000,27908.07,27939.18,27423.73,27424.71,3644.44153,1655063999999,61324,-1
6116,1655064000000,27424.71,27557.05,27359.19,27377.0,2175.22878,1655067599999,38832,-1
6117,1655067600000,27376.99,27532.07,27333.33,27369.34,1300.18637,1655071199999,30764,-1
6118,1655071200000,27369.35,27454.38,26925.27,26995.44,6595.47181,1655074799999,74875,-1
6119,1655074800000,26995.44,27190.0,26560.0,26574.53,6291.892099,1655078399999,77839,-1
6120,1655078400000,26574.53,26895.84,26285.56,26307.16,11892.255709,1655081999999,131171,-1
6121,1655082000000,26307.16,26470.53,25602.17,25771.59,14019.023406,1655085599999,158867,-1
6122,1655085600000,25771.6,25862.98,25334.66,25341.4,10863.860561,1655089199999,120052,-1
6123,1655089200000,25341.39,25672.59,24900.0,25520.05,16677.088807,1655092799999,192315,-1
6124,1655092800000,25520.05,26257.31,25371.82,25389.99,10154.68654,1655096399999,130797,-1
6125,1655096400000,25388.71,25849.99,25190.27,25234.44,6932.25581,1655099999999,94419,-1
6126,1655100000000,25234.44,25607.0,25057.33,25358.14,8367.78234,1655103599999,107497,-1
6127,1655103600000,25358.15,25472.58,24555.0,24811.59,12873.891003,1655107199999,145581,-1
6128,1655107200000,24811.59,24941.17,24152.88,24182.6,15274.248184,1655110799999,189077,-1
6129,1655110800000,24182.6,24651.17,23788.0,24052.83,18839.125408,1655114399999,242076,-1
6130,1655114400000,24052.82,24324.19,23841.57,23990.63,10421.93522,1655117999999,138841,-1
6131,1655118000000,23990.63,24104.7,23500.0,23729.43,10305.801345,1655121599999,135201,-1
6132,1655121600000,23729.43,24376.09,23633.66,23683.31,9142.38054,1655125199999,129873,-1
6133,1655125200000,23683.3,23979.67,23338.73,23651.94,15801.876775,1655128799999,182116,-1
